player1,player2,strat_1,strat_2,balance_code,playerwin
adamski5298,LLilliputian,GK,BR,1.2,adamski5298
Ezzey,alcam456,AK,MR,1.2,alcam456
alcam456,Ezzey,KW,AK,1.2,alcam456
basta,Beth,GK,AK,1.2,basta
Baepsae,Chrispie111,AK,KR,1.2,Baepsae
adamski5298,LLilliputian,AH,AW,1.2,LLilliputian
adamski5298,alcam456,GK,MR,1.2,adamski5298
Jules,Ellen,AK,HK,1.2,Ellen
Ellen,cptKav,BG,AK,1.2,cptKav
Jules,Ellen,KR,KR,1.2,Ellen
alcam456,Jules,AR,MR,1.2,alcam456
basta,Beth,AR,BG,1.2,basta
jaymoney,Ellen,AH,BR,1.2,Ellen
basta,Master4444,GM,BG,1.2,Master4444
Master4444,LLilliputian,BG,GR,1.2,Master4444
Ellen,Baepsae,KR,AH,1.2,Baepsae
Frp97,aaaa,BG,AH,1.2,aaaa
alcam456,Nari,GM,AG,1.2,alcam456
georgedo,cptKav,GK,AM,1.2,cptKav
Ezzey,LLilliputian,AK,GR,1.2,LLilliputian
Baepsae,Ezzey,AH,AK,1.2,Ezzey
Ezzey,Master4444,AK,BG,1.2,Ezzey
Ezzey,Master4444,AK,BG,1.2,Ezzey
bobabell,basta,AB,AW,1.2,basta
ECDr,Baepsae,GW,AK,1.2,ECDr
Deanerbeck,l17r,BW,AR,1.2,l17r
timri,ECDr,BG,GW,1.2,ECDr
ECDr,jaymoney,GW,HK,1.2,ECDr
Significance,alcam456,GH,AR,1.2,Significance
Tharry0,creilly1,KR,GR,1.2,creilly1
georgedo,Master4444,GK,BG,1.2,georgedo
Beccccca,Andy,AK,AR,1.2,Andy
jaymoney,Martin,HK,HM,1.2,jaymoney
Anakhand,sstein,BW,AK,1.2,sstein
alcam456,Rilla_Treesp,GK,AH,1.2,alcam456
Ezzey,bobabell,AK,AB,1.2,Ezzey
ECDr,jaymoney,GW,KR,1.2,jaymoney
Significance,ECDr,HK,GW,1.2,Significance
Tharry0,georgedo,HR,GK,1.2,georgedo
Baepsae,Andy,AH,BH,1.2,Baepsae
Jhannah,Deanerbeck,GR,GW,1.2,Deanerbeck
Ellen,jaymoney,GK,KR,1.2,jaymoney
Ezzey,basta,AK,HW,1.2,Ezzey
alcam456,Deanerbeck,AR,KW,1.2,alcam456
Ezzey,Significance,GK,HK,1.2,Significance
alcam456,Ellen,KW,GK,1.2,Ellen
Andy,Fudgewolf,BH,RW,1.2,Andy
Nari,georgedo,AG,GK,1.2,georgedo
Lavarider,CannyCaracal,AR,GH,1.2,CannyCaracal
Andy,georgedo,BH,GK,1.2,Andy
Baepsae,l17r,AH,AR,1.2,Baepsae
bobabell,Tharry0,BM,HK,1.2,Tharry0
Jhannah,jaymoney,GR,AH,1.2,jaymoney
jaymoney,Ezzey,AW,AK,1.2,jaymoney
Deanerbeck,jaymoney,GW,BW,1.2,Deanerbeck
Deanerbeck,Ezzey,GW,AK,1.2,Deanerbeck
Andy,Ezzey,BK,AK,1.2,Ezzey
Deanerbeck,Ezzey,GW,GK,1.2,Ezzey
Ezzey,Deanerbeck,GK,GR,1.2,Ezzey
Jules,Frp97,MR,BG,1.2,Jules
Martin,alcam456,KW,AR,1.2,Martin
Significance,ECDr,HK,GW,1.2,Significance
l17r,Tharry0,AR,AB,1.2,Tharry0
Ezzey,Frp97,AK,BG,1.2,Frp97
bobabell,aaaa,AB,AH,1.2,aaaa
Lavarider,CannyCaracal,HK,RW,1.2,Lavarider
V4ssilios,aaaa,HK,MR,1.2,V4ssilios
ECDr,Nari,GW,AG,1.2,ECDr
LLilliputian,tickler,MR,HK,1.2,LLilliputian
basta,LLilliputian,HR,GW,1.2,LLilliputian
Master4444,LLilliputian,BG,KW,1.2,Master4444
basta,Beth,GH,GR,1.2,basta
V4ssilios,Beth,HK,AR,1.2,Beth
V4ssilios,Beth,HK,BG,1.2,V4ssilios
ECDr,Frp97,GW,BG,1.2,ECDr
l17r,Frp97,AR,BG,1.2,Frp97
apropos0,DavetheRave,GW,AB,1.2,DavetheRave
BetterThanU,Jhannah,BW,GR,1.2,Jhannah
V4ssilios,Beth,AR,KR,1.2,V4ssilios
rowan,Chrispie111,AW,AW,1.2,Chrispie111
Michael,rowan,AR,AH,1.2,rowan
Martin,rowan,AB,AH,1.2,Martin
rowan,Michael,AH,KR,1.2,rowan
Martin,Jhannah,KW,MR,1.2,Martin
alcam456,cptKav,AR,AB,1.2,cptKav
l17r,Ezzey,AR,AK,1.2,Ezzey
ECDr,Deanerbeck,GW,GW,1.2,Deanerbeck
alcam456,ECDr,GK,GW,1.2,alcam456
timri,tanini,BG,MR,1.2,tanini
apropos0,ECDr,GR,GW,1.2,ECDr
Ellen,bobabell,BR,HW,1.2,Ellen
Ellen,rowan,KR,BW,1.2,Ellen
cptKav,alcam456,AM,BK,1.2,cptKav
Chrispie111,ECDr,GR,GW,1.2,Chrispie111
Tharry0,ECDr,AK,GW,1.2,ECDr
tickler,timri,HW,BG,1.2,timri
Michael,Deanerbeck,RW,GW,1.2,Deanerbeck
ECDr,Michael,GW,RW,1.2,Michael
apropos0,ECDr,GM,GW,1.2,ECDr
Ezzey,Ellen,AK,GK,1.2,Ellen
Chrispie111,Deanerbeck,GR,GW,1.2,Deanerbeck
Ezzey,rowan,AK,BW,1.2,Ezzey
bobabell,Jules,BM,MR,1.2,bobabell
apropos0,Ellen,GR,GR,1.2,Ellen
apropos0,ECDr,GR,GW,1.2,ECDr
creilly1,tickler,GR,HR,1.2,creilly1
aaaa,walshy1066,AH,MR,1.2,aaaa
Frp97,walshy1066,BG,MR,1.2,walshy1066
cptKav,Chrispie111,HM,GR,1.2,cptKav
creilly1,Ellen,GR,GR,1.2,Ellen
tickler,Frp97,HR,BG,1.2,tickler
aaaa,Frp97,AH,BG,1.2,Frp97
LLilliputian,bobabell,GW,BH,1.2,LLilliputian
Lavarider,CannyCaracal,RW,AH,1.2,Lavarider
aaaa,bobabell,AH,AB,1.2,bobabell
tickler,aaaa,HK,AH,1.2,aaaa
timri,apropos0,BG,BG,1.2,apropos0
tickler,aaaa,KR,AH,1.2,tickler
ECDr,tickler,GW,BK,1.2,ECDr
Ellen,AMrza99,BG,BR,1.2,Ellen
Tharry0,Deanerbeck,AK,GW,1.2,Deanerbeck
CannyCaracal,Lavarider,GH,HK,1.2,CannyCaracal
ECDr,Ezzey,GW,AK,1.2,ECDr
aaaa,Ellen,MR,GR,1.2,Ellen
aaaa,tickler,AH,AH,1.2,aaaa
Chrispie111,V4ssilios,GR,RW,1.2,Chrispie111
V4ssilios,Tharry0,AK,AK,1.2,Tharry0
Frp97,Ellen,BG,GR,1.2,Frp97
V4ssilios,basta,AR,AH,1.2,V4ssilios
ECDr,apropos0,GW,GH,1.2,apropos0
l17r,cptKav,AR,BK,1.2,cptKav
sstein,l17r,AK,AR,1.2,sstein
l17r,Ellen,AR,GR,1.2,l17r
Ezzey,jaymoney,AK,MR,1.2,Ezzey
Ezzey,Jhannah,AK,GR,1.2,Ezzey
creilly1,Lavarider,GR,AR,1.2,Lavarider
Michael,aaaa,RW,GR,1.2,Michael
Michael,Lavarider,RW,AR,1.2,Michael
Ellen,tickler,GR,AK,1.2,tickler
basta,LLilliputian,AH,GW,1.2,LLilliputian
Ellen,tickler,GR,KM,1.2,Ellen
Ellen,ECDr,GH,GW,1.2,ECDr
DavetheRave,aaaa,GH,AH,1.2,aaaa
Michael,aaaa,RW,GR,1.2,Michael
basta,Ellen,GH,GR,1.2,basta
cptKav,ECDr,AW,GW,1.2,cptKav
Ezzey,apropos0,AK,GR,1.2,apropos0
alcam456,apropos0,MW,BG,1.2,apropos0
bobabell,Frp97,BG,BG,1.2,bobabell
Frp97,bobabell,BG,BW,1.2,bobabell
rowan,Jhannah,BR,MR,1.2,Jhannah
Significance,alcam456,HK,BK,1.2,Significance
Lavarider,CannyCaracal,BH,GH,1.2,CannyCaracal
ECDr,rowan,GW,MW,1.2,ECDr
apropos0,Ellen,GR,GR,1.2,apropos0
Martin,rowan,KW,RW,1.2,rowan
Ellen,cptKav,GR,GH,1.2,Ellen
CannyCaracal,Lavarider,AR,AR,1.2,Lavarider
basta,Michael,AH,RW,1.2,Michael
timri,sstein,BG,AK,1.2,sstein
Ezzey,aaaa,AK,GR,1.2,aaaa
Jules,Frp97,BK,BG,1.2,Jules
alcam456,LLilliputian,BM,GW,1.2,LLilliputian
apropos0,l17r,GR,AR,1.2,l17r
timri,DavetheRave,BG,BR,1.2,timri
Anakhand,cptKav,GW,AR,1.2,cptKav
jaymoney,timri,HK,BG,1.2,jaymoney
Andy,Finlad,BH,GW,1.2,Andy
apropos0,alcam456,BG,AR,1.2,apropos0
cptKav,adamski5298,HR,KW,1.2,cptKav
creilly1,Nari,GR,AB,1.2,Nari
aaaa,Hippodoodle,AH,AK,1.2,Hippodoodle
l17r,Anakhand,AR,HW,1.2,Anakhand
Martin,alcam456,KW,BM,1.2,alcam456
Apollogize,Nari,AW,BG,1.2,Nari
Lavarider,CannyCaracal,MR,GH,1.2,CannyCaracal
V4ssilios,walshy1066,AH,GR,1.2,V4ssilios
apropos0,alcam456,BG,HM,1.2,apropos0
alcam456,timri,AR,BG,1.2,timri
Vinc0310,sstein,HR,AK,1.2,Vinc0310
sstein,alcam456,AK,GM,1.2,alcam456
Beth,aaaa,MR,AB,1.2,Beth
Lavarider,CannyCaracal,GM,GW,1.2,Lavarider
Lavarider,CannyCaracal,MR,HK,1.2,CannyCaracal
l17r,walshy1066,AR,GR,1.2,walshy1066
jaymoney,Significance,KW,GH,1.2,jaymoney
Hippodoodle,Apollogize,AK,AW,1.2,Apollogize
DavetheRave,Tharry0,AG,AK,1.2,DavetheRave
Michael,CannyCaracal,RW,GH,1.2,Michael
claremcskim1,Jhannah,AK,MW,1.2,Jhannah
sstein,walshy1066,AK,MR,1.2,walshy1066
Jhannah,claremcskim1,MR,HR,1.2,claremcskim1
elennon,dalinar,RW,AW,1.2,elennon
alan,apropos0,MR,GR,1.2,apropos0
timri,Deanerbeck,BG,GW,1.2,timri
Ezzey,timri,AK,BG,1.2,Ezzey
Ellen,Frp97,GR,BG,1.2,Frp97
Nari,Ellen,AB,GR,1.2,Nari
apropos0,Ellen,GR,GR,1.2,Ellen
Deanerbeck,Ezzey,MR,GW,1.2,Ezzey
cptKav,Jhannah,HR,GR,1.2,Jhannah
timri,ECDr,BG,GW,1.2,timri
apropos0,timri,BG,BG,1.2,timri
basta,Beth,AH,MR,1.2,basta
apropos0,cptKav,BG,KM,1.2,apropos0
timri,sstein,BG,AK,1.2,sstein
The_big_Ali,Michael,AR,RW,1.2,Michael
Michael,The_big_Ali,RW,AR,1.2,Michael
ECDr,Deanerbeck,GW,GW,1.2,ECDr
l17r,Frp97,AR,BG,1.2,Frp97
timri,Nari,BG,AB,1.2,timri
Rilla_Treesp,ECDr,RW,GW,1.2,ECDr
Ellen,georgedo,BG,GK,1.2,georgedo
Luca1802,Tharry0,AR,AK,1.2,Tharry0
georgedo,Andy,GK,BH,1.2,georgedo
Ellen,apropos0,GR,GR,1.2,apropos0
Andy,apropos0,BH,GR,1.2,Andy
The_big_Ali,Andy,AR,BH,1.2,Andy
Frp97,creilly1,BG,GM,1.2,creilly1
Frp97,sstein,BG,AK,1.2,sstein
Beth,Frp97,MR,BG,1.2,Frp97
Ellen,cptKav,GR,BH,1.2,Ellen
l17r,Michael,AR,RW,1.2,l17r
probablytom,jaymoney,BK,HR,1.2,probablytom
jaymoney,georgedo,HW,GK,1.2,jaymoney
jaymoney,georgedo,AG,AR,1.2,jaymoney
jaymoney,Martin,GR,KW,1.2,jaymoney
Martin,Ellen,KW,GR,1.2,Ellen
The_big_Ali,Michael,KR,RW,1.2,Michael
Nari,Tharry0,AB,AK,1.2,Tharry0
sstein,LLilliputian,AK,GW,1.2,sstein
ECDr,Ezzey,GW,GK,1.2,ECDr
Andy,Ellen,BH,GR,1.2,Andy
georgedo,Ellen,AR,GR,1.2,georgedo
timri,Ezzey,BG,GR,1.2,timri
Ezzey,timri,BG,BG,1.2,Ezzey
Lavarider,CannyCaracal,AB,HW,1.2,CannyCaracal
sstein,georgedo,AK,GK,1.2,sstein
l17r,alan,AR,MR,1.2,l17r
Jhannah,Ezzey,AH,AK,1.2,Ezzey
Vinc0310,Jhannah,AK,GR,1.2,Jhannah
Andy,probablytom,MW,AR,1.2,Andy
Ezzey,timri,AK,GW,1.2,Ezzey
Andy,Frp97,BH,BG,1.2,Frp97
jaymoney,Ellen,GW,GR,1.2,jaymoney
Ezzey,Ellen,BG,GR,1.2,Ellen
chins,Luca1802,AW,BG,1.2,chins
Ezzey,Nari,AK,AB,1.2,Ezzey
timri,Ezzey,GW,AK,1.2,timri
Ezzey,Luca1802,AK,BG,1.2,Luca1802
The_big_Ali,cptKav,AR,AR,1.2,The_big_Ali
Lavarider,CannyCaracal,GR,HK,1.2,CannyCaracal
Andy,probablytom,MW,AR,1.2,probablytom
Nonni,Significance,AB,HK,1.2,Significance
creilly1,Nari,GR,AB,1.2,Nari
creilly1,Tharry0,MR,AK,1.2,creilly1
sophie,Michael,GK,BR,1.2,sophie
sophie,probablytom,GK,AR,1.2,sophie
The_big_Ali,apropos0,HR,GR,1.2,apropos0
l17r,Martin,AR,KW,1.2,l17r
l17r,cptKav,AR,BK,1.2,l17r
Ellen,probablytom,GR,AR,1.2,probablytom
Nari,Andy,AG,GW,1.2,Nari
Nari,jaymoney,AG,GH,1.2,jaymoney
alcam456,apropos0,GK,GR,1.2,alcam456
chins,Nari,AB,AB,1.2,chins
Nari,chins,AB,AB,1.2,chins
l17r,probablytom,AR,AR,1.2,probablytom
Lavarider,CannyCaracal,AG,BK,1.2,CannyCaracal
Ellen,creilly1,GR,GR,1.2,creilly1
aaaa,Ellen,KW,GR,1.2,Ellen
aaaa,Tharry0,KW,AK,1.2,Tharry0
ECDr,Tharry0,GW,AK,1.2,ECDr
bobabell,Tharry0,BG,AW,1.2,Tharry0
Michael,l17r,RW,AR,1.2,l17r
chins,alcam456,AB,GK,1.2,alcam456
AMrza99,sstein,AB,AK,1.2,sstein
probablytom,Nari,GR,AB,1.2,probablytom
Nari,Tharry0,AB,AK,1.2,Tharry0
timri,Deanerbeck,BG,GW,1.2,timri
ECDr,timri,GW,BG,1.2,timri
ECDr,apropos0,GW,GR,1.2,ECDr
l17r,Ellen,AR,BG,1.2,l17r
apropos0,Frp97,GR,BG,1.2,apropos0
Ezzey,timri,GR,BG,1.2,timri
alcam456,Tharry0,GW,AK,1.2,alcam456
alcam456,Tharry0,GK,AK,1.2,alcam456
Ezzey,Ellen,GK,GR,1.2,Ezzey
sstein,cptKav,AK,GW,1.2,sstein
Deanerbeck,Tharry0,GW,AK,1.2,Tharry0
Ezzey,Deanerbeck,GR,GW,1.2,Ezzey
l17r,apropos0,AR,GR,1.2,l17r
Deanerbeck,Ellen,GW,BG,1.2,Deanerbeck
Ellen,Frp97,GR,BG,1.2,Frp97
Tharry0,Ellen,AK,GR,1.2,Tharry0
dalinar,Nari,AK,GW,1.2,dalinar
Nari,chins,AB,AW,1.2,Nari
georgedo,Martin,GK,KW,1.2,georgedo
timri,Andy,BG,AB,1.2,timri
AMrza99,sophie,AH,GK,1.2,AMrza99
Apollogize,sophie,AW,BK,1.2,sophie
alan,jaymoney,MR,GH,1.2,alan
V4ssilios,DavetheRave,AK,KM,1.2,V4ssilios
apropos0,Frp97,GR,BG,1.2,apropos0
l17r,cptKav,AR,KR,1.2,l17r
cptKav,Andy,RW,BH,1.2,Andy
Ellen,jaymoney,GR,GH,1.2,Ellen
Nari,Frp97,AG,BG,1.2,Nari
V4ssilios,Frp97,BR,BG,1.2,V4ssilios
Frp97,probablytom,BG,AR,1.2,Frp97
apropos0,creilly1,GR,GR,1.2,apropos0
Apollogize,georgedo,AW,GK,1.2,georgedo
Apollogize,CannyCaracal,AW,GH,1.2,CannyCaracal
creilly1,Michael,GR,RW,1.2,creilly1
Ezzey,alcam456,GR,GK,1.2,alcam456
Deanerbeck,apropos0,GW,GR,1.2,Deanerbeck
basta,Jhannah,AH,GR,1.2,Jhannah
Deanerbeck,Ellen,BW,GR,1.2,Ellen
Ellen,Deanerbeck,BG,BW,1.2,Deanerbeck
Martin,jaymoney,KW,GW,1.2,jaymoney
V4ssilios,Ellen,BR,BG,1.2,V4ssilios
Vinc0310,jaymoney,HR,GW,1.2,jaymoney
sstein,georgedo,AK,AR,1.2,georgedo
sstein,Luca1802,AK,AR,1.2,sstein
probablytom,cptKav,GR,HK,1.2,probablytom
Luca1802,sstein,BG,AK,1.2,sstein
apropos0,sstein,BG,AK,1.2,apropos0
Michael,Jhannah,RW,GR,1.2,Jhannah
Michael,jaymoney,BM,GW,1.2,Michael
cptKav,apropos0,AH,GR,1.2,apropos0
Martin,l17r,AB,AR,1.2,Martin
Andy,l17r,BH,AR,1.2,l17r
apropos0,l17r,GR,AR,1.2,l17r
sstein,apropos0,AK,GR,1.2,sstein
sstein,apropos0,AK,GR,1.2,apropos0
sstein,apropos0,AK,GK,1.2,apropos0
cptKav,sstein,GW,AK,1.2,sstein
Ezzey,Luca1802,GR,AR,1.2,Ezzey
cptKav,Andy,KM,BH,1.2,Andy
timri,Deanerbeck,BG,GW,1.2,timri
sstein,Luca1802,AK,AR,1.2,Luca1802
cptKav,Tharry0,BH,AK,1.2,cptKav
Jules,Frp97,GH,BG,1.2,Frp97
jaymoney,cptKav,GW,GM,1.2,cptKav
ECDr,Tharry0,GW,AK,1.2,ECDr
Andy,Apollogize,BH,AW,1.2,Apollogize
ECDr,Rilla_Treesp,GW,AB,1.2,ECDr
Deanerbeck,Ellen,BW,GR,1.2,Deanerbeck
Ellen,Tharry0,BG,AK,1.2,Ellen
Jhannah,Vinc0310,GR,AW,1.2,Jhannah
basta,Marta,GW,BG,1.2,basta
eggface,Marta,AB,AB,1.2,eggface
Martin,Nari,HM,AG,1.2,Martin
Martin,Nari,AB,AG,1.2,Nari
Martin,Ellen,AB,BG,1.2,Martin
Andy,cptKav,BH,AB,1.2,cptKav
Martin,sstein,KW,AK,1.2,sstein
Nari,georgedo,AG,GK,1.2,Nari
Jhannah,apropos0,GR,GR,1.2,Jhannah
Ezzey,Jhannah,GR,GR,1.2,Jhannah
Frp97,alcam456,BG,GW,1.2,alcam456
l17r,Ezzey,AR,GK,1.2,Ezzey
Beth,Frp97,GK,BG,1.2,Beth
sstein,Tharry0,AK,AK,1.2,sstein
Beccccca,Martin,AK,KW,1.2,Martin
basta,DavetheRave,AH,GW,1.2,basta
sstein,cptKav,AK,GW,1.2,sstein
probablytom,creilly1,GR,GR,1.2,probablytom
creilly1,aaaa,GR,HK,1.2,creilly1
Rilla_Treesp,alcam456,AM,GK,1.2,Rilla_Treesp
Deanerbeck,Apollogize,GW,AW,1.2,Apollogize
alan,Jules,MR,BK,1.2,Jules
Ezzey,apropos0,GR,GK,1.2,Ezzey
alan,alcam456,MR,KM,1.2,alan
alcam456,Anakhand,GK,GW,1.2,alcam456
Michael,Ezzey,RW,AK,1.2,Ezzey
basta,Michael,BM,GW,1.2,Michael
Jhannah,Michael,GR,BW,1.2,Jhannah
Martin,ECDr,GR,GW,1.2,Martin
basta,eggface,BM,GW,1.2,basta
Ezzey,Ellen,GR,BG,1.2,Ellen
timri,ECDr,BG,GW,1.2,ECDr
apropos0,alcam456,GR,AM,1.2,apropos0
l17r,apropos0,AR,GR,1.2,apropos0
Deanerbeck,Luca1802,BW,AR,1.2,Deanerbeck
Ellen,cptKav,BG,GK,1.2,cptKav
alan,Deanerbeck,MR,GW,1.2,Deanerbeck
eggface,ECDr,AB,GW,1.2,eggface
creilly1,Michael,GR,RW,1.2,creilly1
timri,ECDr,BG,GW,1.2,ECDr
jaymoney,creilly1,GH,GR,1.2,creilly1
Ellen,eggface,GR,AG,1.2,eggface
l17r,Frp97,AR,BG,1.2,Frp97
DavetheRave,jaymoney,BR,GW,1.2,DavetheRave
Apollogize,Beccccca,AW,AH,1.2,Apollogize
Martin,apropos0,AB,GR,1.2,apropos0
Michael,ECDr,GW,GW,1.2,ECDr
basta,probablytom,BM,GR,1.2,basta
Andy,Martin,BH,AW,1.2,Andy
apropos0,Anakhand,GR,RW,1.2,apropos0
apropos0,ECDr,GR,GW,1.2,apropos0
ECDr,georgedo,GW,GK,1.2,ECDr
l17r,probablytom,AR,HW,1.2,l17r
basta,l17r,BM,AR,1.2,basta
l17r,probablytom,AR,HK,1.2,l17r
eggface,apropos0,AG,KW,1.2,apropos0
apropos0,Deanerbeck,GR,GW,1.2,apropos0
l17r,chins,AR,AW,1.2,l17r
l17r,Beth,AR,MR,1.2,Beth
chins,ECDr,AB,GW,1.2,chins
claremcskim1,Jhannah,RW,GR,1.2,Jhannah
l17r,Beth,AR,GR,1.2,l17r
Ezzey,Andy,GR,BH,1.2,Andy
l17r,probablytom,AM,HK,1.2,l17r
basta,Andy,BM,BH,1.2,Andy
l17r,Beth,AR,GR,1.2,l17r
l17r,Beth,AR,KW,1.2,l17r
l17r,Ellen,AR,BG,1.2,l17r
Beccccca,Frp97,AH,BG,1.2,Frp97
alcam456,Deanerbeck,GK,GW,1.2,alcam456
ECDr,georgedo,GW,AR,1.2,georgedo
Michael,basta,GW,AR,1.2,Michael
Andy,apropos0,AW,GR,1.2,apropos0
apropos0,eggface,GR,GW,1.2,apropos0
Tharry0,Apollogize,AK,AW,1.2,Apollogize
eggface,Andy,MR,BH,1.2,eggface
sophie,Frp97,GK,BG,1.2,sophie
Frp97,Ellen,BG,BG,1.2,Frp97
Ellen,Beth,BG,AR,1.2,Beth
Andy,apropos0,AG,GR,1.2,Andy
georgedo,alcam456,GK,GW,1.2,alcam456
georgedo,Ezzey,AR,GR,1.2,Ezzey
sstein,Andy,AK,BH,1.2,sstein
Deanerbeck,alcam456,GW,GK,1.2,Deanerbeck
apropos0,georgedo,GR,GW,1.2,apropos0
apropos0,georgedo,GR,GW,1.2,georgedo
alcam456,Ellen,GK,BG,1.2,alcam456
Ellen,apropos0,BG,GR,1.2,Ellen
eggface,Andy,GW,GM,1.2,eggface
sstein,MhairiM,AK,AG,1.2,MhairiM
apropos0,Deanerbeck,GR,GW,1.2,apropos0
sstein,alcam456,AK,KW,1.2,sstein
sstein,MhairiM,AK,GW,1.2,sstein
sstein,AMrza99,AK,BR,1.2,sstein
l17r,probablytom,AR,GR,1.2,l17r
alcam456,apropos0,AM,GR,1.2,alcam456
georgedo,apropos0,AR,GR,1.2,georgedo
sstein,MhairiM,AK,AR,1.2,MhairiM
Martin,Nari,GW,AG,1.2,Nari
Michael,Martin,GW,GW,1.2,Michael
sstein,MhairiM,AK,GR,1.2,MhairiM
georgedo,Andy,GW,BM,1.2,georgedo
sstein,Andy,AK,AW,1.2,sstein
alan,chins,MR,AB,1.2,chins
l17r,Nari,AR,AG,1.2,Nari
cptKav,jaymoney,BG,GH,1.2,jaymoney
georgedo,alcam456,AG,MR,1.2,alcam456
eggface,jaymoney,MR,HW,1.2,eggface
alcam456,cptKav,GK,GH,1.2,cptKav
sstein,MhairiM,AK,BG,1.2,MhairiM
basta,Ezzey,BM,AK,1.2,Ezzey
Ellen,basta,BG,BM,1.2,basta
Nari,l17r,AG,AR,1.2,Nari
alcam456,apropos0,GW,GR,1.2,apropos0
alcam456,Deanerbeck,KM,GW,1.2,alcam456
sstein,alcam456,AK,GK,1.2,sstein
sstein,alcam456,AK,AH,1.2,sstein
alcam456,creilly1,AM,GR,1.2,alcam456
Ellen,Frp97,GK,BG,1.2,Ellen
apropos0,Martin,GR,AB,1.2,apropos0
jaymoney,cptKav,GW,BG,1.2,jaymoney
Apollogize,Andy,AW,BH,1.2,Apollogize
alan,eggface,MR,GW,1.2,eggface
Frp97,Ezzey,BG,GR,1.2,Ezzey
Deanerbeck,alan,GW,MR,1.2,alan
Martin,jaymoney,AB,HW,1.2,Martin
Ezzey,timri,GR,BG,1.2,Ezzey
cptKav,georgedo,GH,GW,1.2,cptKav
Martin,Apollogize,GW,AW,1.2,Apollogize
timri,cptKav,BG,GW,1.2,cptKav
Deanerbeck,georgedo,GW,GK,1.2,georgedo
georgedo,Deanerbeck,GW,GW,1.2,Deanerbeck
sstein,alcam456,AK,MR,1.2,sstein
Martin,apropos0,RW,GR,1.2,Martin
ECDr,l17r,GW,AR,1.2,ECDr
sstein,aaaa,AK,BK,1.2,aaaa
apropos0,eggface,GR,GW,1.2,eggface
Deanerbeck,sstein,GW,AK,1.2,sstein
Nari,alcam456,AG,AM,1.2,alcam456
Nari,apropos0,AG,GR,1.2,apropos0
Significance,Hippodoodle,BK,AK,1.2,Hippodoodle
Martin,alcam456,KW,GK,1.2,alcam456
alcam456,ECDr,AG,GW,1.2,ECDr
cptKav,Ezzey,GH,GR,1.2,cptKav
Ellen,basta,BG,RW,1.2,Ellen
georgedo,ECDr,GW,GW,1.2,georgedo
alcam456,Ellen,GW,BG,1.2,Ellen
timri,apropos0,BG,BG,1.2,apropos0
creilly1,Frp97,GR,BG,1.2,creilly1
probablytom,MhairiM,AB,AM,1.2,probablytom
aaaa,Frp97,AK,BG,1.2,aaaa
creilly1,Apollogize,GR,AW,1.2,creilly1
basta,aaaa,BM,AK,1.2,basta
Ellen,alan,BG,MR,1.2,Ellen
sstein,apropos0,AK,GR,1.2,apropos0
sstein,apropos0,AK,GR,1.2,sstein
eggface,sstein,AG,AK,1.2,sstein
sstein,eggface,AK,MR,1.2,sstein
Ezzey,sstein,GR,AK,1.2,Ezzey
sstein,Jambo9000,AK,AH,1.2,Jambo9000
cptKav,wasyl2001,KM,AR,1.2,wasyl2001
l17r,Ellen,AR,BG,1.2,l17r
basta,Beth,GW,KR,1.2,Beth
l17r,basta,AR,KW,1.2,basta
eggface,chins,MR,AB,1.2,eggface
sstein,Andy,AK,AB,1.2,sstein
basta,Beth,BM,RW,1.2,Beth
apropos0,Frp97,GR,BG,1.2,Frp97
basta,Ezzey,MW,GR,1.2,Ezzey
chins,Andy,AB,BH,1.2,chins
creilly1,Frp97,GR,BG,1.2,Frp97
Anakhand,Andy,BW,BH,1.2,Andy
Deanerbeck,Anakhand,BW,AW,1.2,Deanerbeck
apropos0,Andy,GK,BH,1.2,apropos0
Jambo9000,apropos0,HK,GR,1.2,apropos0
georgedo,Deanerbeck,GW,AR,1.2,Deanerbeck
Jambo9000,Frp97,AH,BG,1.2,Jambo9000
cptKav,Frp97,RW,BG,1.2,Frp97
Beccccca,wasyl2001,AH,AR,1.2,wasyl2001
apropos0,ECDr,GR,GW,1.2,apropos0
Martin,alcam456,AB,AR,1.2,Martin
ChrialCentre,basta,KR,AW,1.2,basta
Ellen,Frp97,BR,BG,1.2,Ellen
georgedo,chins,GW,AW,1.2,georgedo
timri,chins,BG,AB,1.2,timri
Deanerbeck,alcam456,AR,HM,1.2,alcam456
Beccccca,Kojack,AH,AW,1.2,Beccccca
cptKav,georgedo,GH,GW,1.2,georgedo
Andy,Nari,BG,AG,1.2,Andy
sstein,eggface,AK,BG,1.2,sstein
basta,Beth,BM,AR,1.2,basta
Ellen,Martin,BR,AB,1.2,Ellen
basta,Beth,GW,MR,1.2,basta
ECDr,creilly1,GW,GR,1.2,ECDr
apropos0,l17r,GR,AR,1.2,l17r
basta,Frp97,BM,BG,1.2,basta
sstein,creilly1,AK,GR,1.2,creilly1
Deanerbeck,chins,AR,AB,1.2,Deanerbeck
DavetheRave,Michael,BW,GW,1.2,Michael
Beth,Frp97,GK,BG,1.2,Beth
chins,Jhannah,AW,GR,1.2,chins
Ezzey,Tharry0,GR,AK,1.2,Tharry0
Ezzey,Jambo9000,AK,KR,1.2,Ezzey
l17r,basta,AR,BM,1.2,basta
Anakhand,jaymoney,AW,GH,1.2,jaymoney
Deanerbeck,eggface,AR,GW,1.2,Deanerbeck
